Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2020-08-07,5470.13525390625,5563.074445113395,5452.432550819175,5545.371742026319,43621000
2020-08-10,5417.02734375,5487.838158700981,5403.750315946691,5470.135454963235,37774500
2020-08-11,5465.7099609375,5487.838341346154,5425.878876201923,5434.730228365385,38795500
2020-08-12,5540.94677734375,5540.94677734375,5452.433250549121,5465.710279568316,35612000
2020-08-13,5576.35107421875,5576.35107421875,5470.13486328125,5540.945670572916,48581000
2020-08-14,5669.29052734375,5669.29052734375,5523.243230386417,5576.351338370902,57316000
2020-08-18,5629.4599609375,5686.993749846452,5576.351848098467,5669.291045566774,81563500
2020-08-19,5602.90576171875,5673.716577032731,5585.203057890255,5629.459817461493,58793500
2020-08-24,5589.62890625,5647.162695467142,5558.6491735946165,5611.757286718132,66882500
2020-08-25,5633.88525390625,5647.162281213178,5580.77714467854,5594.054171985467,49211000
2020-08-26,5611.75732421875,5656.014085450759,5580.777591356344,5651.588409327558,42983000
2020-08-27,5841.89306640625,5841.89306640625,5611.757885002367,5633.886267829665,68326000
2020-08-28,5748.9541015625,5841.893313366051,5686.994627026799,5806.4878993456505,52292500
2020-08-31,5554.22412109375,5788.784980390936,5554.22412109375,5753.379567666832,97032000
2020-09-01,5771.08203125,5771.08203125,5523.244152607363,5558.649563842025,67446000
2020-09-02,5695.845703125,5806.487616550116,5633.886231606934,5771.082204254079,66065000
2020-09-03,5753.37841796875,5753.37841796875,5576.351389723557,5722.398688025841,68208500
2020-09-04,5647.16259765625,5709.122061893858,5545.372049265894,5709.122061893858,80613500
2020-09-07,5563.0751953125,5629.460340841289,5487.83869704654,5607.331958998359,64249500
2020-09-08,5607.3330078125,5629.461393794396,5563.076235848707,5563.076235848707,39649000
2020-09-09,5527.66943359375,5594.054574909928,5496.689700979534,5576.351870558947,49285000
2020-09-10,5142.63671875,5505.5422359079175,5142.63671875,5505.5422359079175,175735000
2020-09-11,5226.72412109375,5288.683594163447,4974.460552167126,5133.784911489204,403032500
2020-09-14,5355.06884765625,5412.602645193053,5297.535050119447,5310.812080320248,138115000
2020-09-15,5186.89208984375,5399.3245303834265,5186.89208984375,5346.216420248507,170087000
2020-09-16,5089.52783203125,5195.744065047555,5085.102155655571,5186.892712296196,158565500
2020-09-17,5093.9541015625,5182.467639382874,5014.291917524164,5089.528424671481,138796000
2020-09-18,4983.3115234375,5076.25072591724,4930.203407734791,5045.270991757327,316912000
2020-09-21,4961.18359375,5076.251188252676,4952.332240326717,4992.16333073149,112443000
2020-09-22,4823.986328125,4925.776865323968,4806.28362600344,4885.945785550459,163442500
2020-09-23,4872.6689453125,4943.479756506868,4801.858134118132,4823.986512616371,100517000
2020-09-24,4819.56201171875,4899.22419373063,4770.879567155935,4806.284981383436,88618500
2020-09-25,4965.60888671875,4978.885915827624,4832.8385956300135,4850.541301108512,100705000
2020-09-28,4881.521484375,5040.845848325589,4868.244454045785,5001.014757337942,93522000
2020-09-29,4872.6689453125,4987.73651350335,4832.837864015668,4934.628405107573,117778500
2020-09-30,4797.43310546875,4925.777718068928,4797.43310546875,4925.777718068928,107377000
2020-10-01,4930.20361328125,4930.20361328125,4850.54143640597,4854.96711289904,56893000
2020-10-02,4872.6689453125,4925.777053708277,4815.135161217076,4921.351378008629,66848000
2020-10-05,4885.9462890625,4921.351696954257,4832.838177224864,4881.520613076031,58291000
2020-10-06,5045.2705078125,5058.547535464638,4956.756990131579,4983.311045435855,141955500
2020-10-07,5093.9541015625,5093.9541015625,4939.055410376846,4956.758117940921,89937500
2020-10-08,5116.08203125,5133.784737240484,5054.122560283305,5124.933384245242,77384500
2020-10-09,5111.65576171875,5111.65576171875,5062.973325892857,5089.52738179789,54250500
2020-10-12,5182.466796875,5200.169501561166,5160.338416017293,5169.189768360376,82918500
2020-10-13,5182.466796875,5186.892473046541,5107.230301958796,5169.189768360376,48250500
2020-10-14,5222.29833984375,5222.29833984375,5142.636161778337,5169.190221133475,83117500
2020-10-15,5120.5078125,5204.595667675022,5098.379429559205,5200.169991086863,82067000
2020-10-16,5098.37890625,5124.932963053385,5071.824849446614,5120.507286919487,89051500
2020-10-19,5222.29833984375,5222.29833984375,5054.122630594545,5089.528043068061,56871500
2020-10-20,5138.2099609375,5204.59510255168,5120.507256507051,5204.59510255168,74995500
2020-10-21,5116.08203125,5191.318531709559,5071.825266273789,5186.892855211938,77944000
2020-10-22,5133.7841796875,5133.7841796875,5049.696335365033,5080.676067483836,96872500
2020-10-23,5107.23095703125,5169.190431379982,5089.528250074469,5169.190431379982,66328000
2020-10-26,5147.06103515625,5164.763738630562,5067.398869521846,5067.398869521846,70452500
2020-10-27,5124.9326171875,5160.338023869279,5093.952886340943,5147.060996363612,89482000
2020-11-02,5151.48681640625,5155.912492365362,5062.973297224013,5098.378704896907,151006500
2020-11-03,5213.44677734375,5217.8724537251965,5164.764337147841,5169.190013529287,78152000
2020-11-04,5151.48681640625,5257.703039424936,5120.507084692467,5222.297631752041,78626000
2020-11-05,5443.5810546875,5470.135108612805,5222.297271976626,5222.297271976626,161090000
2020-11-06,5576.35107421875,5576.35107421875,5363.91865234375,5452.432161458333,137303500
2020-11-09,5563.0751953125,5664.8657517899765,5501.115726152298,5576.352224418258,82739500
2020-11-10,5735.6767578125,5841.892994068287,5647.163227599344,5660.440257131318,191073500
2020-11-11,5788.78466796875,5810.91304972704,5735.676551748853,5788.78466796875,131383500
2020-11-12,5682.568359375,5748.953503760222,5669.291330497956,5673.7170067903035,83082500
2020-11-13,5656.0146484375,5709.122767202171,5594.055176545384,5682.568707819836,82374500
2020-11-16,5735.6767578125,5740.102434323158,5651.588904110002,5740.102434323158,54905000
2020-11-17,5797.63671875,5810.913749403626,5744.528596135496,5753.37994990458,119784000
2020-11-18,5815.3388671875,5819.764543646546,5788.784808433219,5797.636161351313,99789000
2020-11-19,5855.17041015625,5877.298794170446,5766.656874099466,5771.082550902305,147346500
2020-11-20,5841.89306640625,5886.149832060843,5797.6363007516575,5877.298478929924,68468500
2020-11-23,5841.89306640625,5850.744419537169,5797.6363007516575,5841.89306640625,75265500
2020-11-24,5810.9130859375,5841.892820592155,5793.2103804205535,5841.892820592155,72349500
2020-11-25,5673.716796875,5828.615461376267,5647.162740103354,5824.1897852476595,170140500
2020-11-26,5735.6767578125,5744.528110833816,5576.352403428819,5620.609168535398,64339000
2020-11-27,5651.58837890625,5744.527576993197,5647.1627028068715,5735.67622479444,87361500
2020-11-30,5492.263671875,5664.865028203062,5430.3042106290295,5651.588000793211,393091500
2020-12-01,5660.4404296875,5695.845842852082,5505.541747092455,5505.541747092455,114563500
2020-12-02,5709.123046875,5740.102784338663,5611.758157703489,5717.974400436047,93897500
2020-12-03,5717.97314453125,5775.50693004124,5686.9934138720255,5753.378550998936,98210000
2020-12-04,5656.0146484375,5722.399796893339,5629.460589055165,5717.974120329617,64995500
2020-12-07,5771.08203125,5824.190148101994,5735.676620015338,5753.379325632669,96636000
2020-12-08,5744.5283203125,5771.082380344761,5686.994523575934,5771.082380344761,70561500
2020-12-10,5837.3935546875,5859.588967442965,5806.319976829848,5850.710802340779,151420500
2020-12-11,5979.44384765625,6019.39558828647,5855.149543473343,5859.58862576559,214160000
2020-12-14,6054.908203125,6063.786367645711,6032.712791823222,6037.151874083578,179785500
2020-12-15,6028.27392578125,6125.9337390118735,5864.027876257018,6063.78658513784,164024500
2020-12-16,6170.32421875,6170.32421875,6072.664410971223,6090.420739658273,138674000
2020-12-17,6157.00732421875,6214.715395750721,6054.908428431417,6183.641818771967,91920000
2020-12-18,6037.15283203125,6157.008072078929,5997.201085348691,6157.008072078929,147238500
2020-12-21,6063.787109375,6117.05610301519,6037.152612554904,6117.05610301519,93692500
2020-12-22,5961.68798828125,6054.908723764427,5957.248905639194,5983.88340149153,61790500
2020-12-23,5970.56640625,6130.373388127324,5877.345666821561,6130.373388127324,76948000
2020-12-28,6019.39697265625,6054.909639161597,5912.85897314021,6028.275139282587,60234000
2020-12-29,6006.07861328125,6046.030355719928,5983.883200815318,6014.956778267623,34212500
2020-12-30,6010.51708984375,6037.151582117799,5948.369941204302,6037.151582117799,52675500
2021-01-04,6068.2255859375,6085.981915376966,5966.12669166057,6037.152009418434,47937000
2021-01-05,6294.61865234375,6294.61865234375,6081.542703604328,6090.420868135137,104831000
2021-01-06,6165.88623046875,6281.302387410569,6108.17815199784,6259.106972614066,89753500
2021-01-07,6183.64208984375,6259.106494385992,6134.812181022299,6214.715668184674,71360000
2021-01-08,6259.10595703125,6285.740450465426,6192.519723445812,6245.788710314163,75033500
2021-01-11,6521.0126953125,6534.329943839347,6343.449381621213,6347.888464463495,169034500
2021-01-12,6356.765625,6552.085239175978,6356.765625,6521.0116641934355,95235000
2021-01-13,6321.25341796875,6458.864974118351,6276.862593404362,6432.230479379718,76581500
2021-01-14,6232.47119140625,6294.618340038506,6210.275781180444,6259.105683677217,89319500
2021-01-15,6174.76416015625,6303.497561050952,6072.665255998382,6299.05847826148,89853500
2021-01-18,6321.25341796875,6325.692500425189,6077.10388286462,6174.763696906271,86343000
2021-01-19,6299.05810546875,6321.253518102537,6219.154619987117,6321.253518102537,73777000
2021-01-20,6299.05810546875,6476.621406539046,6276.862692834963,6361.205260843354,107216000
2021-01-21,6281.30126953125,6481.059967148852,6267.9840230234095,6463.303638471732,66428000
2021-01-22,6285.740234375,6356.765547757768,6281.301152288576,6281.301152288576,80829000
2021-01-25,6245.7890625,6392.278784648188,6214.7154850746265,6392.278784648188,76836500
2021-01-26,6054.908203125,6214.7151644978,6054.908203125,6174.7634241546,98658000
2021-01-27,6028.27392578125,6152.568233529317,5952.8095246484945,6054.908420298692,97920000
2021-01-28,6125.93408203125,6148.1294953719425,6028.274263332201,6028.274263332201,104627000
2021-01-29,6001.63916015625,6214.715106670673,6001.63916015625,6125.933462289663,132762500
2021-02-01,6054.908203125,6143.689848332111,5855.149501409,6001.6392160007335,113129000
2021-02-02,6037.15283203125,6196.959818761489,6037.15283203125,6183.642569867303,86741000
2021-02-03,6059.34716796875,6214.715044070513,6059.34716796875,6214.715044070513,67291000
2021-02-04,6085.98193359375,6214.715322415208,6068.225604101135,6143.690004444748,80950500
2021-02-05,6139.2509765625,6170.324553450379,6085.981987611849,6099.299234849512,51602000
2021-02-08,6143.68994140625,6263.545164251603,6108.177282785405,6259.106081923997,45604000
2021-02-09,6196.958984375,6241.349808045308,6174.763572539846,6214.715313843123,75574000
2021-02-10,6143.68994140625,6259.106081923997,6125.933612095827,6259.106081923997,44984500
2021-02-11,6108.177734375,6201.398470146712,6072.665073128634,6201.398470146712,36926000
2021-02-15,6037.15283203125,6117.05632539637,5966.127504595588,6063.787329819624,83922000
2021-02-16,6161.44677734375,6165.88586003636,6063.786958106312,6108.177785032421,47221000
2021-02-17,6125.93408203125,6179.203074048913,6081.543255349864,6117.055916694972,66011500
2021-02-18,5979.44384765625,6125.93356330039,5979.44384765625,6081.542740377923,91204000
2021-02-19,6059.34716796875,6081.54257884043,6001.639099702381,6019.395428399725,70487500
2021-02-22,6028.27392578125,6161.4463983684645,6028.27392578125,6125.9337390118735,68913000
2021-02-23,6059.34716796875,6077.103496666094,6014.956346225389,6054.908085794414,58360000
2021-02-24,5970.56640625,6068.226228508364,5970.56640625,6059.348062848513,71869000
2021-02-25,5952.81005859375,6010.518135224413,5930.6146445050335,5983.883638317952,78688000
2021-02-26,5957.2490234375,6046.030678034184,5899.540947949656,5952.809940707666,173631500
2021-03-01,6254.66748046875,6254.66748046875,6037.152429693045,6063.786925706397,205539000
2021-03-02,6228.0322265625,6356.765608294726,6214.714980176408,6321.252951265146,81446500
2021-03-03,6214.7158203125,6290.180226702008,6214.7158203125,6272.42389578683,84470000
2021-03-04,5966.126953125,6214.715576171875,5966.126953125,6130.373007638114,120802500
2021-03-05,6037.15283203125,6148.129906149472,5966.127504595588,5966.127504595588,111871500
2021-03-08,5966.126953125,6170.32475062779,5966.126953125,6170.32475062779,90883000
2021-03-09,5864.02783203125,5961.6876445253365,5859.588749645155,5948.370397367052,135582000
2021-03-10,5952.81005859375,5966.12730704698,5877.345650692114,5966.12730704698,50302000
2021-03-12,6006.07861328125,6108.177510624538,5961.687788349385,6103.738428131352,74328000
2021-03-15,5917.296875,6054.908430232558,5917.296875,6050.469347805702,57416000
2021-03-16,5881.7841796875,5957.2485804834905,5877.345097287736,5957.2485804834905,70755500
2021-03-17,5868.46728515625,5917.29719448811,5864.028202489717,5903.979946488512,71474500
2021-03-18,5952.81005859375,5966.12730704698,5868.467485056627,5877.345650692114,70067500
2021-03-19,6001.63916015625,6010.517324594351,5881.783940241887,6010.517324594351,125853000
2021-03-22,5877.345703125,5930.6146974131425,5868.46753741031,5895.102034554381,67523500
2021-03-23,5828.515625,5966.127189642041,5819.637459539223,5966.127189642041,127762500
2021-03-24,5717.5390625,5815.198891207298,5699.782730007764,5784.125309345885,152050000
2021-03-25,5655.39111328125,5717.538268372253,5619.878453229248,5682.025608320251,119101500
2021-03-26,5695.3427734375,5721.977268091144,5593.2438772651985,5655.391031457034,134467500
2021-03-29,5646.513671875,5784.125247211577,5646.513671875,5690.904502628735,113370500
2021-03-30,5677.58642578125,5730.855414920714,5655.391013639806,5655.391013639806,83115500
2021-03-31,5517.77978515625,5677.5867620392955,5455.63262747951,5673.1476793481,223390500
2021-04-01,5526.65771484375,5566.609457360693,5464.510559817395,5517.7795498399855,112286000
2021-04-05,5464.5107421875,5584.365973738322,5464.5107421875,5548.853312538079,73311500
2021-04-06,5473.388671875,5477.827754333941,5397.924270072992,5446.75417712135,80215000
2021-04-07,5548.85302734375,5571.048439453125,5446.754131640625,5464.5104613281255,107908000
2021-04-08,5523.10595703125,5595.12689860623,5514.103339334378,5581.622972060921,123697500
2021-04-09,5581.623046875,5689.654460685484,5532.108648878529,5685.1531517767135,116961000
2021-04-12,5460.087890625,5667.148107417044,5455.586581564304,5667.148107417044,110411500
2021-04-13,5401.5712890625,5455.587001953125,5383.566051432292,5446.584383138021,119211500
2021-04-14,5676.150390625,5676.150390625,5455.586259664949,5496.098038820876,135519500
2021-04-15,5653.6435546875,5680.651406063395,5563.6173834345145,5676.150097500747,102686500
2021-04-16,5649.14208984375,5734.666950168078,5595.12638858628,5734.666950168078,79293500
2021-04-19,5644.64013671875,5653.642752566786,5608.6296733266045,5649.141444642768,47095000
2021-04-20,5613.1318359375,5626.635761765738,5568.118749843375,5581.622675671612,72721000
2021-04-21,5550.11328125,5604.128982284064,5550.11328125,5581.622440186537,68397000
2021-04-22,5595.12646484375,5649.142166837415,5563.617305347446,5581.622539345334,63758000
2021-04-23,5752.67236328125,5757.173671859718,5604.129180191828,5653.643574554969,108498500
2021-04-26,5658.14501953125,5761.675119331742,5653.6437108442715,5757.173810644764,108742000
2021-04-27,5766.17626953125,5793.184120910787,5721.163183898688,5734.667109588456,132650000
2021-04-28,5689.654296875,5766.176546120945,5685.152988095826,5761.675237341772,87660000
2021-04-29,5770.67724609375,5815.6903291366025,5725.664163050897,5815.6903291366025,57355000
2021-04-30,5766.17626953125,5806.688046600556,5743.669726714968,5806.688046600556,65829500
2021-05-03,5752.67236328125,5833.695917693662,5712.160586075044,5833.695917693662,42065500
2021-05-04,5761.67529296875,5788.683145904541,5707.659587097168,5716.662204742432,50123500
2021-05-05,5784.181640625,5788.682949294747,5761.675097276265,5779.680331955253,51685000
2021-05-06,5784.181640625,5806.688183973735,5761.675097276265,5761.675097276265,38115500
2021-05-07,5761.67529296875,5815.690998840332,5748.171366500855,5815.690998840332,48864000
2021-05-10,5779.6796875,5779.6796875,5757.173146660825,5761.674454828661,68180500
2021-05-11,5833.69677734375,5833.69677734375,5676.150953881534,5761.675829475308,70680000
2021-05-17,5851.70068359375,5851.70068359375,5739.1679781400235,5851.70068359375,129058500
2021-05-18,5752.67236328125,5811.189374801325,5730.165820388914,5761.674980438184,73563000
2021-05-19,5712.16064453125,5761.675039401103,5703.158027282186,5743.669804902975,64912500
2021-05-20,5743.669921875,5793.184317753233,5716.662069577782,5752.672539307406,64950000
2021-05-21,5725.66455078125,5806.6881057451355,5635.638378599155,5806.6881057451355,92620000
2021-05-24,5694.15478515625,5743.669174592391,5662.645628242341,5721.1626339396,59210000
2021-05-25,5721.16259765625,5797.684835390441,5671.648208534127,5671.648208534127,87470000
2021-05-27,5644.64013671875,5833.695069527512,5644.64013671875,5797.684606135367,537971500
2021-05-28,5707.6591796875,5734.667030695485,5698.656562684838,5698.656562684838,102108500
2021-05-31,5739.1689453125,5752.672872242647,5694.155855545343,5725.665018382353,101442000
2021-06-02,5820.19189453125,5865.204979562428,5779.680118003191,5851.701054053075,141732500
2021-06-03,5941.7275390625,5941.7275390625,5788.683041844223,5847.200055486505,133810500
2021-06-04,5923.72216796875,5959.732637074943,5851.701229756364,5959.732637074943,62108500
2021-06-07,5878.70849609375,5914.7189616134665,5788.682332294458,5905.716345233537,62576000
2021-06-08,5788.6826171875,5919.220561120966,5788.6826171875,5919.220561120966,64348000
2021-06-09,5878.70849609375,5883.209804283714,5725.664017634954,5725.664017634954,77198000
2021-06-10,5959.73193359375,5959.73193359375,5842.697922813208,5901.214928203479,73262500
2021-06-11,5824.693359375,5923.722149101623,5815.690742127125,5914.719531853748,72780500
2021-06-14,5770.67724609375,5869.706028788027,5761.674629485179,5869.706028788027,61478500
2021-06-15,5824.693359375,5824.693359375,5766.176347263814,5802.186816255313,87799000
2021-06-16,5748.17138671875,5793.184475103391,5725.664842526428,5779.680548587999,48984000
2021-06-17,5698.65673828125,5752.672441961641,5649.142343240892,5752.672441961641,68448500
2021-06-18,5694.15478515625,5712.160017678483,5653.643011981225,5671.648244503458,118043000
2021-06-21,5626.63623046875,5671.6493203125,5590.62575859375,5671.6493203125,60823500
2021-06-22,5707.6591796875,5752.672264700808,5617.633009660883,5626.635626663545,65824000
2021-06-23,5608.63037109375,5707.659157742275,5608.63037109375,5667.14738138606,52451000
2021-06-24,5590.62548828125,5680.651663615892,5581.622870747786,5680.651663615892,56010000
2021-06-25,5572.61962890625,5635.637944580472,5572.61962890625,5608.630095005806,68939500
2021-06-28,5451.08447265625,5536.609332260271,5451.08447265625,5491.596248258154,84420500
2021-06-29,5442.08203125,5482.593808157568,5437.580722704714,5446.583339795285,53704000
2021-06-30,5424.0771484375,5464.588927969398,5401.570604253112,5401.570604253112,65795000
2021-07-01,5424.0771484375,5469.090236806276,5401.570604253112,5455.586310295643,58153000
2021-07-02,5491.5966796875,5527.607149718237,5437.580974641393,5464.588827164446,67392500
2021-07-05,5500.5986328125,5518.60386565313,5464.58816713124,5491.5960163921845,39710500
2021-07-06,5451.08447265625,5500.598865058578,5451.08447265625,5500.598865058578,34279500
2021-07-07,5460.087890625,5563.617999021022,5428.5787272001235,5563.617999021022,35595000
2021-07-08,5415.07373046875,5437.580271326891,5383.564573267352,5401.569805953865,47297000
2021-07-09,5419.5751953125,5419.5751953125,5392.567345501972,5410.5725787089905,40707500
2021-07-12,5554.61474609375,5563.617363186284,5419.575489705733,5464.588575168405,65981500
2021-07-13,5442.08203125,5559.1160534274195,5415.074179978287,5554.614744882134,65946500
2021-07-14,5392.56787109375,5428.578341017581,5383.565253612792,5419.575723536624,59321000
2021-07-15,5505.1005859375,5505.1005859375,5397.069176237991,5401.57048497547,49724000
2021-07-16,5500.5986328125,5554.61433133439,5451.084242500767,5554.61433133439,47998500
2021-07-19,5406.0712890625,5500.598763725541,5406.0712890625,5500.598763725541,47119000
2021-07-21,5410.5732421875,5509.602036969634,5410.5732421875,5446.583713017367,55009500
2021-07-22,5541.11083984375,5541.11083984375,5446.583360041379,5505.100371347608,60792000
2021-07-23,5433.0791015625,5572.6196584377585,5424.076484989902,5563.617041865161,79938000
2021-07-26,5406.0712890625,5455.585680552664,5406.0712890625,5437.580447283513,48171500
2021-07-27,5406.0712890625,5455.585680552664,5401.569980745212,5406.0712890625,53107500
2021-07-28,5383.56494140625,5410.57279228287,5374.562324447376,5406.071483803433,74133000
2021-07-29,5437.5810546875,5478.0928340684495,5383.565348846233,5451.0849811478165,84605000
2021-07-30,5374.56298828125,5491.597023201947,5365.560370210427,5437.58131477701,105685000
2021-08-02,5365.56005859375,5460.087542847499,5316.045662079881,5455.586234073511,119981500
2021-08-03,5532.10888671875,5563.618050434805,5388.066995445357,5424.077468263706,110071500
2021-08-04,5509.60205078125,5536.6099039713545,5455.586344401042,5532.108595106337,41112000
2021-08-05,5671.64794921875,5680.65056501116,5527.606096540178,5554.61394391741,93768000
2021-08-06,5545.61279296875,5725.6651563768255,5523.10624754274,5725.6651563768255,67285000
2021-08-09,5581.623046875,5581.623046875,5496.098177608367,5523.106031060988,52858500
2021-08-10,5671.64794921875,5671.64794921875,5505.099557059152,5626.634870256697,60446000
2021-08-12,5671.64794921875,5689.653180803572,5509.600864955357,5509.600864955357,118325500
2021-08-13,5770.67724609375,5793.183787615177,5694.1550049209,5716.661546442327,86929000
2021-08-16,5779.6796875,5779.6796875,5676.149599639797,5779.6796875,69282000
2021-08-18,5941.7275390625,6085.769418797348,5815.690894294507,5869.706599195076,186354500
2021-08-19,5941.7275390625,5941.7275390625,5878.709216678504,5941.7275390625,100926000
2021-08-20,5941.7275390625,5941.7275390625,5860.703981711647,5941.7275390625,120163500
2021-08-23,5932.72509765625,5932.72509765625,5865.205464526626,5865.205464526626,68253000
2021-08-24,5941.7275390625,5941.7275390625,5851.70136422822,5914.719686612216,59561500
2021-08-25,5941.7275390625,5946.228847804214,5928.223612837358,5941.7275390625,80751500
2021-08-26,5905.71630859375,5923.721541241902,5824.692761677067,5905.71630859375,74337000
2021-08-27,5860.7041015625,5878.709336897562,5842.698866227439,5842.698866227439,71572500
2021-08-30,5910.21826171875,5923.722187678503,5869.70648383949,5878.7091011459925,74564500
2021-08-31,5896.71435546875,5914.719590141937,5865.205194790673,5869.70650345897,115373500
2021-09-01,5910.21826171875,5941.727422291508,5883.210409799243,5896.714335758997,67362500
2021-09-02,5887.7109375,5919.220093893348,5811.188700544724,5874.207013331422,53257000
2021-09-03,5941.7275390625,5941.7275390625,5865.205290453362,5905.717069128788,35764500
2021-09-06,5919.22119140625,5946.2290447510695,5896.714646952233,5941.727735860266,36780000
2021-09-07,5914.7197265625,5946.228887967323,5914.7197265625,5937.226270423088,53902000
2021-09-08,5797.68603515625,5937.226615194949,5779.680799022224,5896.714833893391,77888000
2021-09-09,5914.7197265625,5914.7197265625,5770.677845854737,5770.677845854737,110074000
2021-09-10,5869.7060546875,5910.217829604822,5847.199513066766,5847.199513066766,41483500
2021-09-13,5901.21533203125,5905.716640446224,5874.207481541404,5905.716640446224,29929000
2021-09-14,5892.212890625,5937.225976114878,5847.199805135122,5932.72466756589,51990500
2021-09-15,5847.20068359375,5896.71508507145,5838.19806514326,5892.213775846204,44514000
2021-09-16,5851.70068359375,5923.721615084134,5833.695450721154,5923.721615084134,58672500
2021-09-17,5869.7060546875,5883.2099796599405,5833.695588094325,5842.698204742619,117540000
2021-09-20,5928.22314453125,5932.724452917379,5860.703518739322,5914.719219372864,73157500
2021-09-21,5842.69873046875,5883.210509031322,5824.693495552051,5860.703965385449,57115500
2021-09-22,5901.21533203125,5923.721874106121,5851.700939466533,5851.700939466533,68722000
2021-09-23,5923.72216796875,5932.724785245298,5892.213007500832,5901.215624777379,60998500
2021-09-24,5928.22314453125,5928.22314453125,5851.700901967066,5851.700901967066,60539500
2021-09-27,5923.72216796875,5937.2260938835725,5901.215624777379,5928.223476607024,55052500
2021-09-28,5869.7060546875,5905.716521280675,5851.700821390913,5887.711287984088,80186000
2021-09-29,5923.72216796875,5923.72216796875,5865.205155671187,5869.706464309461,74079000
2021-09-30,6301.83203125,6301.83203125,5937.22603515625,5941.727343750001,156848000
2021-10-01,6085.7685546875,6211.805181559726,6040.755473661705,6211.805181559726,103954500
2021-10-04,6265.82080078125,6265.82080078125,6067.763246733567,6067.763246733567,74719000
2021-10-05,6252.3173828125,6252.3173828125,6175.795139826314,6220.8082239358355,54986500
2021-10-06,6463.87939453125,6463.87939453125,6274.824426167523,6283.827043708653,174312000
2021-10-07,6445.8740234375,6459.377949464255,6373.853084628143,6459.377949464255,107263500
2021-10-08,6562.908203125,6571.910820687586,6459.378101155265,6481.884645061728,94643500
2021-10-11,6531.39892578125,6562.90808669129,6508.892382274078,6517.894999676947,47201000
2021-10-12,6589.91552734375,6589.91552734375,6522.395901038998,6531.398517879632,91067000
2021-10-13,6774.46923828125,7427.158965557516,6661.936526681893,6661.936526681893,210893300
2021-10-14,6977.0283203125,7112.067578125,6841.989062500001,6841.989062500001,138811900
2021-10-15,6887.0029296875,7089.561839384191,6706.950565512664,7022.042202818628,142378200
2021-10-18,6774.46923828125,6909.508492200477,6729.456153641508,6887.001949880606,116644300
2021-10-19,6751.96240234375,6774.468943684896,6616.923154296875,6729.455861002604,134601200
2021-10-21,6661.93701171875,6796.976275469806,6616.923923801731,6751.963187552787,106120100
2021-10-22,6774.46923828125,6796.975780601121,6684.443069001764,6706.9496113216355,96730700
2021-10-25,6774.46923828125,6774.46923828125,6661.936526681893,6661.936526681893,60329800
2021-10-26,6774.46923828125,6841.988865240864,6751.962695961379,6841.988865240864,70103000
2021-10-27,6706.94921875,6819.481923762583,6684.442677747483,6819.481923762583,57067000
2021-10-28,6639.43017578125,6684.44326171875,6616.923632812501,6616.923632812501,75271900
2021-10-29,6729.45654296875,6729.45654296875,6639.430368480874,6706.949999346781,60639200
2021-11-01,6661.93701171875,6796.976275469806,6661.93701171875,6796.976275469806,38593400
2021-11-02,6571.91064453125,6684.443361047196,6526.897557924872,6639.430274440818,90535400
2021-11-03,6616.92333984375,6661.9364237882655,6526.89717195472,6571.910255899235,61621500
2021-11-04,6639.43017578125,6729.456347656251,6639.43017578125,6684.44326171875,61081400
2021-11-05,6706.94921875,6729.455759752516,6639.429595742449,6729.455759752516,43120400
2021-11-08,6819.48291015625,6841.989454414192,6706.950188866543,6751.963277382426,85441700
2021-11-09,6909.50830078125,6909.50830078125,6819.482133995827,6841.988675692182,101785800
2021-11-10,6887.0029296875,6909.509475209355,6819.483293121936,6909.509475209355,47503900
2021-11-11,6909.50830078125,6977.027925870318,6841.988675692182,6932.014842477606,55790000
2021-11-12,6774.46923828125,6977.028119160091,6774.46923828125,6977.028119160091,52590100
2021-11-15,6751.96240234375,6864.495109049479,6751.96240234375,6864.495109049479,67344200
2021-11-16,6729.45654296875,6729.45654296875,6594.417281236935,6661.936912102843,98616900
2021-11-17,6842.3671875,6842.3671875,6706.874767945545,6774.620977722772,61968100
2021-11-18,6684.29150390625,6774.61976747255,6684.29150390625,6706.8735697978245,78839600
2021-11-19,6706.8740234375,6729.456090856481,6661.7098885995365,6706.8740234375,68203700
2021-11-22,6752.03857421875,6797.202711838942,6684.292367788462,6706.874436598558,66328300
2021-11-23,6752.03857421875,6774.620643028846,6684.292367788462,6684.292367788462,43477500
2021-11-24,6752.03857421875,6842.366849459135,6706.874436598558,6842.366849459135,35181400
2021-11-25,6706.8740234375,6797.202293113425,6706.8740234375,6729.456090856481,40216100
2021-11-26,6571.3818359375,6729.456313090635,6548.799767772766,6684.292176761168,113288400
2021-11-29,6684.29150390625,6706.8735697978245,6481.052910882073,6571.381174448374,87907900
2021-11-30,6571.3818359375,6706.874244925902,6571.3818359375,6616.5459722669675,144923700
2021-12-01,6593.96435546875,6729.456773731807,6571.38228575824,6571.38228575824,76538100
2021-12-02,6774.6201171875,6774.6201171875,6593.963580729166,6661.709781901041,66831000
2021-12-03,6661.7099609375,6797.20236692267,6639.127893273305,6797.20236692267,63283700
2021-12-06,6639.12841796875,6752.038765213117,6639.12841796875,6729.456695764243,56944100
